id,climate,type,vav_min_frac,vintage,vav_sizing,heating_sp,cooling_sp,terminal_heating,central_heating,cooling,fans,hvac
LowNewVAVAuto.Duluth.hsp21.11.csp28.06,Duluth,LowNewVAVAuto,Low,New,TRUE,21.11,28.06,7.0589956,5.19209098,0.97436762,0.46889122,13.6991174
LowNewVAVAuto.Duluth.hsp21.11.csp28.33,Duluth,LowNewVAVAuto,Low,New,TRUE,21.11,28.33,7.016578,5.00863486,0.93389416,0.44909634,13.41297534
LowNewVAVAuto.Duluth.hsp21.11.csp28.61,Duluth,LowNewVAVAuto,Low,New,TRUE,21.11,28.61,6.97486736,4.83083442,0.89359744,0.43000842,13.13407962
LowNewVAVAuto.Duluth.hsp21.11.csp28.89,Duluth,LowNewVAVAuto,Low,New,TRUE,21.11,28.89,6.93669152,4.6685871,0.85330072,0.41215768,12.875509
LowNewVAVAuto.Duluth.hsp21.11.csp29.17,Duluth,LowNewVAVAuto,Low,New,TRUE,21.11,29.17,6.90028308,4.51164198,0.81441792,0.39536738,12.62648234
LowNewVAVAuto.Duluth.hsp21.11.csp29.44,Duluth,LowNewVAVAuto,Low,New,TRUE,21.11,29.44,6.86793966,4.37148716,0.77995362,0.38016774,12.40432016
LowNewVAVAuto.Duluth.hsp21.11.csp29.72,Duluth,LowNewVAVAuto,Low,New,TRUE,21.11,29.72,6.83930778,4.24635524,0.7440754,0.36620528,12.20071568
LowNewVAVAuto.Duluth.hsp21.11.csp30,Duluth,LowNewVAVAuto,Low,New,TRUE,21.11,30,6.81173634,4.1251116,0.70943436,0.3525963,12.00365058
HighExistingVAVAuto.Miami.hsp17.67.csp22.22,Miami,HighExistingVAVAuto,High,Existing,TRUE,17.67,22.22,0.1396246,0,24.6826247,2.40914294,27.23616422
HighExistingVAVAuto.Miami.hsp18.17.csp22.22,Miami,HighExistingVAVAuto,High,Existing,TRUE,18.17,22.22,0.2244598,0,24.69093148,2.40949642,27.32965968
HighExistingVAVAuto.Miami.hsp18.89.csp22.22,Miami,HighExistingVAVAuto,High,Existing,TRUE,18.89,22.22,0.45263114,0,24.71390768,2.41038012,27.58169092
HighExistingVAVAuto.Miami.hsp19.17.csp22.22,Miami,HighExistingVAVAuto,High,Existing,TRUE,19.17,22.22,0.59490684,0,24.72893058,2.41126382,27.73987322
HighExistingVAVAuto.Miami.hsp19.44.csp22.22,Miami,HighExistingVAVAuto,High,Existing,TRUE,19.44,22.22,0.77200032,0,24.7480185,2.41232426,27.93711506
HighExistingVAVAuto.Miami.hsp19.72.csp22.22,Miami,HighExistingVAVAuto,High,Existing,TRUE,19.72,22.22,1.00635756,0,24.77311558,2.41391492,28.19816004
HighExistingVAVAuto.Miami.hsp20.csp22.22,Miami,HighExistingVAVAuto,High,Existing,TRUE,20,22.22,1.29921574,0,24.80510552,2.41621254,28.52530578
HighExistingVAVAuto.Miami.hsp20.28.csp22.22,Miami,HighExistingVAVAuto,High,Existing,TRUE,20.28,22.22,1.66153274,0,24.84575572,2.41939386,28.9314543
HighExistingVAVAuto.Miami.hsp20.56.csp22.22,Miami,HighExistingVAVAuto,High,Existing,TRUE,20.56,22.22,2.10656406,0,24.89789402,2.42345888,29.43268894
HighExistingVAVAuto.Miami.hsp20.83.csp22.22,Miami,HighExistingVAVAuto,High,Existing,TRUE,20.83,22.22,2.62865402,0,24.95957628,2.42876108,30.02176336
HighExistingVAVAuto.Miami.hsp21.11.csp22.22,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,22.22,3.29036858,0,25.04370452,2.4363609,30.77520598
HighExistingVAVAuto.Miami.hsp21.11.csp22.5,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,22.5,2.7668647,0,24.35282786,2.2693416,29.39380614
HighExistingVAVAuto.Miami.hsp21.11.csp22.78,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,22.78,2.32183338,0,23.66619296,2.12070326,28.11350158
HighExistingVAVAuto.Miami.hsp21.11.csp23.06,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,23.06,1.96163726,0,23.01101778,1.9936272,26.97105422
HighExistingVAVAuto.Miami.hsp21.11.csp23.33,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,23.33,1.68380198,0,22.41999922,1.88882038,25.99739356
HighExistingVAVAuto.Miami.hsp21.11.csp23.61,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,23.61,1.43583576,0,21.8141345,1.7930273,25.04776954
HighExistingVAVAuto.Miami.hsp21.11.csp23.89,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,23.89,1.22887322,0,21.23513426,1.70960602,24.17838548
HighExistingVAVAuto.Miami.hsp21.11.csp24.17,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,24.17,1.05619824,0,20.67804978,1.63696588,23.37598588
HighExistingVAVAuto.Miami.hsp21.11.csp24.44,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,24.44,0.91781082,0,20.1545459,1.57546036,22.65258906
HighExistingVAVAuto.Miami.hsp21.11.csp24.72,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,24.72,0.80346004,0,19.6455347,1.52049422,21.97426094
HighExistingVAVAuto.Miami.hsp21.11.csp25,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,25,0.70696,0,19.15667186,1.4722442,21.34064804
HighExistingVAVAuto.Miami.hsp21.11.csp25.28,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,25.28,0.62442242,0,18.66780902,1.42841268,20.7254161
HighExistingVAVAuto.Miami.hsp21.11.csp25.56,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,25.56,0.5531962,0,18.19043428,1.38952988,20.13793234
HighExistingVAVAuto.Miami.hsp21.11.csp25.83,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,25.83,0.49646266,0,17.74982146,1.3564795,19.6075356
HighExistingVAVAuto.Miami.hsp21.11.csp26.11,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,26.11,0.44520806,0,17.294009,1.32519652,19.06918556
HighExistingVAVAuto.Miami.hsp21.11.csp26.39,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,26.39,0.40137654,0,16.8450894,1.2972716,18.54850952
HighExistingVAVAuto.Miami.hsp21.11.csp26.67,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,26.67,0.36373092,0,16.39457914,1.27146756,18.0345496
HighExistingVAVAuto.Miami.hsp21.11.csp26.94,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,26.94,0.33209446,0,15.96032896,1.24902158,17.54621698
HighExistingVAVAuto.Miami.hsp21.11.csp27.22,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,27.22,0.30346258,0,15.51353024,1.22798952,17.04975432
HighExistingVAVAuto.Miami.hsp21.11.csp27.5,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,27.5,0.27854224,0,15.07433134,1.2097853,16.56743086
HighExistingVAVAuto.Miami.hsp21.11.csp27.78,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,27.78,0.25644974,0,14.64449966,1.19440892,16.1001303
HighExistingVAVAuto.Miami.hsp21.11.csp28.06,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,28.06,0.23718508,0,14.22456542,1.18221386,15.64873634
HighExistingVAVAuto.Miami.hsp21.11.csp28.33,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,28.33,0.220925,0,13.83096544,1.17373034,15.23039276
HighExistingVAVAuto.Miami.hsp21.11.csp28.61,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,28.61,0.20607884,0,13.41739384,1.16701422,14.79525888
HighExistingVAVAuto.Miami.hsp21.11.csp28.89,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,28.89,0.1935303,0,13.01371968,1.16330268,14.37532464
HighExistingVAVAuto.Miami.hsp21.11.csp29.17,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,29.17,0.18168872,0,12.60792464,1.16100506,13.9553904
HighExistingVAVAuto.Miami.hsp21.11.csp29.44,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,29.44,0.1714378,0,12.21025964,1.16012136,13.54659078
HighExistingVAVAuto.Miami.hsp21.11.csp29.72,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,29.72,0.16207058,0,11.79085562,1.1602981,13.11799628
HighExistingVAVAuto.Miami.hsp21.11.csp30,Miami,HighExistingVAVAuto,High,Existing,TRUE,21.11,30,0.1537638,0,11.37993512,1.16188876,12.70035966
HighExistingVAVAuto.Phoenix.hsp17.67.csp22.22,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,17.67,22.22,1.88952734,0.01785074,19.97462458,2.51819152,24.40496616
HighExistingVAVAuto.Phoenix.hsp18.17.csp22.22,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,18.17,22.22,2.33950738,0.01608334,19.98275462,2.51377302,24.85689034
HighExistingVAVAuto.Phoenix.hsp18.89.csp22.22,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,18.89,22.22,3.2157843,0.01360898,20.00360994,2.50900104,25.74677624
HighExistingVAVAuto.Phoenix.hsp19.17.csp22.22,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,19.17,22.22,3.63501158,0.01272528,20.01509804,2.50723364,26.17484052
HighExistingVAVAuto.Phoenix.hsp19.44.csp22.22,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,19.44,22.22,4.08499162,0.01201832,20.02888376,2.50599646,26.63666214
HighExistingVAVAuto.Phoenix.hsp19.72.csp22.22,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,19.72,22.22,4.60124916,0.0114881,20.0458508,2.50458254,27.16794258
HighExistingVAVAuto.Phoenix.hsp20.csp22.22,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,20,22.22,5.17777504,0.01095788,20.06776656,2.5044058,27.76567726
HighExistingVAVAuto.Phoenix.hsp20.28.csp22.22,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,20.28,22.22,5.81686688,0.01025092,20.09551474,2.50475928,28.4321638
HighExistingVAVAuto.Phoenix.hsp20.56.csp22.22,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,20.56,22.22,6.52276644,0.00989744,20.12750468,2.50634994,29.17129048
HighExistingVAVAuto.Phoenix.hsp20.83.csp22.22,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,20.83,22.22,7.27249752,0.00936722,20.16638748,2.50847082,29.96149502
HighExistingVAVAuto.Phoenix.hsp21.11.csp22.22,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,22.22,8.13763982,0.00901374,20.2164049,2.51271258,30.88054302
HighExistingVAVAuto.Phoenix.hsp21.11.csp22.5,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,22.5,7.3709417,0.00954396,19.59940556,2.34392588,29.32858908
HighExistingVAVAuto.Phoenix.hsp21.11.csp22.78,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,22.78,6.77020244,0.01025092,19.0499209,2.20695238,28.04209862
HighExistingVAVAuto.Phoenix.hsp21.11.csp23.06,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,23.06,6.18483956,0.01113462,18.49796188,2.0819972,26.78070524
HighExistingVAVAuto.Phoenix.hsp21.11.csp23.33,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,23.33,5.70569742,0.01219506,17.99407614,1.97825082,25.69499142
HighExistingVAVAuto.Phoenix.hsp21.11.csp23.61,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,23.61,5.26208002,0.01360898,17.49761348,1.88475536,24.66282982
HighExistingVAVAuto.Phoenix.hsp21.11.csp23.89,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,23.89,4.86971722,0.01537638,17.01458306,1.80221778,23.70666642
HighExistingVAVAuto.Phoenix.hsp21.11.csp24.17,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,24.17,4.53444144,0.01749726,16.56159844,1.73152178,22.8498309
HighExistingVAVAuto.Phoenix.hsp21.11.csp24.44,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,24.44,4.23698802,0.02050184,16.1390131,1.67072322,22.07199816
HighExistingVAVAuto.Phoenix.hsp21.11.csp24.72,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,24.72,3.96021318,0.02421338,15.72526476,1.61505012,21.32951342
HighExistingVAVAuto.Phoenix.hsp21.11.csp25,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,25,3.71701894,0.02880862,15.33078108,1.56626988,20.6476505
HighExistingVAVAuto.Phoenix.hsp21.11.csp25.28,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,25.28,3.49079174,0.03428756,14.94707854,1.52243836,19.99936818
HighExistingVAVAuto.Phoenix.hsp21.11.csp25.56,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,25.56,3.28241528,0.04118042,14.57026886,1.48267186,19.3813084
HighExistingVAVAuto.Phoenix.hsp21.11.csp25.83,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,25.83,3.09666154,0.04913372,14.22898392,1.44873778,18.82828894
HighExistingVAVAuto.Phoenix.hsp21.11.csp26.11,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,26.11,2.92080524,0.05903116,13.88434092,1.41727806,18.28622736
HighExistingVAVAuto.Phoenix.hsp21.11.csp26.39,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,26.39,2.75944162,0.070696,13.55489756,1.38899966,17.77880682
HighExistingVAVAuto.Phoenix.hsp21.11.csp26.67,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,26.67,2.61115676,0.08412824,13.2431282,1.3644328,17.30761798
HighExistingVAVAuto.Phoenix.hsp21.11.csp26.94,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,26.94,2.4796622,0.09879766,12.95203742,1.343224,16.87849326
HighExistingVAVAuto.Phoenix.hsp21.11.csp27.22,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,27.22,2.35453028,0.1166484,12.66748602,1.32448956,16.46792624
HighExistingVAVAuto.Phoenix.hsp21.11.csp27.5,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,27.5,2.2437143,0.13679676,12.39495294,1.30893644,16.08917242
HighExistingVAVAuto.Phoenix.hsp21.11.csp27.78,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,27.78,2.14420968,0.15941948,12.14062408,1.2963879,15.74541312
HighExistingVAVAuto.Phoenix.hsp21.11.csp28.06,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,28.06,2.05177466,0.18487004,11.89742984,1.28631372,15.42516024
HighExistingVAVAuto.Phoenix.hsp21.11.csp28.33,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,28.33,1.96994404,0.21102756,11.66112846,1.27747672,15.12434876
HighExistingVAVAuto.Phoenix.hsp21.11.csp28.61,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,28.61,1.89429932,0.22923178,11.42871536,1.2707606,14.82777904
HighExistingVAVAuto.Phoenix.hsp21.11.csp28.89,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,28.89,1.82271962,0.23665486,11.1947116,1.26528166,14.52413972
HighExistingVAVAuto.Phoenix.hsp21.11.csp29.17,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,29.17,1.76015366,0.24319424,10.96618678,1.2610399,14.23534656
HighExistingVAVAuto.Phoenix.hsp21.11.csp29.44,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,29.44,1.705541,0.24938014,10.74632222,1.25785858,13.96387392
HighExistingVAVAuto.Phoenix.hsp21.11.csp29.72,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,29.72,1.65304922,0.256273,10.51726718,1.254854,13.68621538
HighExistingVAVAuto.Phoenix.hsp21.11.csp30,Phoenix,HighExistingVAVAuto,High,Existing,TRUE,21.11,30,1.60798052,0.26440304,10.29192368,1.25255638,13.4216356
HighExistingVAVAuto.Fresno.hsp17.67.csp22.22,Fresno,HighExistingVAVAuto,High,Existing,TRUE,17.67,22.22,1.94643762,0.06557054,3.94501354,1.64792376,7.60971744
HighExistingVAVAuto.Fresno.hsp18.17.csp22.22,Fresno,HighExistingVAVAuto,High,Existing,TRUE,18.17,22.22,2.64827216,0.06079856,3.94854834,1.64421222,8.30660326
HighExistingVAVAuto.Fresno.hsp18.89.csp22.22,Fresno,HighExistingVAVAuto,High,Existing,TRUE,18.89,22.22,4.06466652,0.05355222,3.95738534,1.63979372,9.72016978
HighExistingVAVAuto.Fresno.hsp19.17.csp22.22,Fresno,HighExistingVAVAuto,High,Existing,TRUE,19.17,22.22,4.76208256,0.05107786,3.96215732,1.63802632,10.41811604
HighExistingVAVAuto.Fresno.hsp19.44.csp22.22,Fresno,HighExistingVAVAuto,High,Existing,TRUE,19.44,22.22,5.52471566,0.0486035,3.96798974,1.63767284,11.18375372
HighExistingVAVAuto.Fresno.hsp19.72.csp22.22,Fresno,HighExistingVAVAuto,High,Existing,TRUE,19.72,22.22,6.40541108,0.04612914,3.97505934,1.63767284,12.06904438
HighExistingVAVAuto.Fresno.hsp20.csp22.22,Fresno,HighExistingVAVAuto,High,Existing,TRUE,20,22.22,7.38225306,0.04365478,3.98389634,1.63855654,13.0531327
HighExistingVAVAuto.Fresno.hsp20.28.csp22.22,Fresno,HighExistingVAVAuto,High,Existing,TRUE,20.28,22.22,8.45541834,0.0415339,3.99450074,1.64032394,14.1365489
HighExistingVAVAuto.Fresno.hsp20.56.csp22.22,Fresno,HighExistingVAVAuto,High,Existing,TRUE,20.56,22.22,9.62190234,0.03941302,4.0066958,1.64262156,15.3154047
HighExistingVAVAuto.Fresno.hsp20.83.csp22.22,Fresno,HighExistingVAVAuto,High,Existing,TRUE,20.83,22.22,10.83292482,0.03729214,4.02101174,1.64597962,16.5419803
HighExistingVAVAuto.Fresno.hsp21.11.csp22.22,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,22.22,12.17155358,0.03552474,4.03797878,1.65039812,17.9002272
HighExistingVAVAuto.Fresno.hsp21.11.csp22.5,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,22.5,11.09255588,0.0371154,3.87007578,1.5579631,16.56248214
HighExistingVAVAuto.Fresno.hsp21.11.csp22.78,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,22.78,10.18340532,0.0388828,3.72249788,1.48302534,15.43258332
HighExistingVAVAuto.Fresno.hsp21.11.csp23.06,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,23.06,9.24032068,0.04188738,3.570148,1.40967824,14.26680628
HighExistingVAVAuto.Fresno.hsp21.11.csp23.33,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,23.33,8.4870548,0.04383152,3.43918366,1.352061,13.32690296
HighExistingVAVAuto.Fresno.hsp21.11.csp23.61,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,23.61,7.71169642,0.04789654,3.3006195,1.29426702,12.35925146
HighExistingVAVAuto.Fresno.hsp21.11.csp23.89,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,23.89,7.06359084,0.05178482,3.17566432,1.24672396,11.54253592
HighExistingVAVAuto.Fresno.hsp21.11.csp24.17,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,24.17,6.49130672,0.05673354,3.05866244,1.20519006,10.81666474
HighExistingVAVAuto.Fresno.hsp21.11.csp24.44,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,24.44,5.99555102,0.06291944,2.9497906,1.16966532,10.18269836
HighExistingVAVAuto.Fresno.hsp21.11.csp24.72,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,24.72,5.53213874,0.07087274,2.84162572,1.13679168,9.58620086
HighExistingVAVAuto.Fresno.hsp21.11.csp25,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,25,5.09594442,0.08253758,2.73293062,1.10568544,9.02187004
HighExistingVAVAuto.Fresno.hsp21.11.csp25.28,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,25.28,4.74052028,0.09596982,2.63678406,1.0807651,8.55881124
HighExistingVAVAuto.Fresno.hsp21.11.csp25.56,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,25.56,4.41425824,0.114881,2.54311186,1.05796564,8.13498872
HighExistingVAVAuto.Fresno.hsp21.11.csp25.83,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,25.83,4.15710154,0.1343224,2.46446256,1.04029164,7.80095012
HighExistingVAVAuto.Fresno.hsp21.11.csp26.11,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,26.11,3.90471682,0.16154036,2.38404586,1.02297112,7.47804614
HighExistingVAVAuto.Fresno.hsp21.11.csp26.39,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,26.39,3.67477808,0.1952977,2.306457,1.00724126,7.18854602
HighExistingVAVAuto.Fresno.hsp21.11.csp26.67,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,26.67,3.45950876,0.238599,2.22922162,0.99204162,6.92414298
HighExistingVAVAuto.Fresno.hsp21.11.csp26.94,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,26.94,3.26739238,0.29144426,2.15605126,0.97843264,6.69809252
HighExistingVAVAuto.Fresno.hsp21.11.csp27.22,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,27.22,3.08358278,0.3605496,2.08129024,0.96535388,6.49554848
HighExistingVAVAuto.Fresno.hsp21.11.csp27.5,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,27.5,2.91426586,0.4427337,2.00900358,0.95315882,6.32393394
HighExistingVAVAuto.Fresno.hsp21.11.csp27.78,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,27.78,2.75838118,0.5028253,1.93848432,0.94184746,6.14631024
HighExistingVAVAuto.Fresno.hsp21.11.csp28.06,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,28.06,2.6192868,0.5240341,1.8716766,0.93159654,5.95136602
HighExistingVAVAuto.Fresno.hsp21.11.csp28.33,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,28.33,2.49503858,0.55266598,1.80787346,0.92240606,5.78275606
HighExistingVAVAuto.Fresno.hsp21.11.csp28.61,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,28.61,2.37609256,0.59243248,1.74159596,0.91321558,5.62810856
HighExistingVAVAuto.Fresno.hsp21.11.csp28.89,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,28.89,2.26739746,0.64227316,1.67779282,0.9049088,5.49714422
HighExistingVAVAuto.Fresno.hsp21.11.csp29.17,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,29.17,2.17178112,0.69229058,1.61929188,0.89748572,5.38562128
HighExistingVAVAuto.Fresno.hsp21.11.csp29.44,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,29.44,2.0872994,0.73417796,1.56520944,0.89094634,5.28240512
HighExistingVAVAuto.Fresno.hsp21.11.csp29.72,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,29.72,2.00105028,0.7431917,1.50988982,0.8845837,5.14348748
HighExistingVAVAuto.Fresno.hsp21.11.csp30,Fresno,HighExistingVAVAuto,High,Existing,TRUE,21.11,30,1.917629,0.7131459,1.45527716,0.8783978,4.96922184
HighExistingVAVAuto.San.Francisco.hsp17.67.csp22.22,San Francisco,HighExistingVAVAuto,High,Existing,TRUE,17.67,22.22,4.48071248,0.19193964,11.15105682,2.09666662,17.92514754
HighExistingVAVAuto.San.Francisco.hsp18.17.csp22.22,San Francisco,HighExistingVAVAuto,High,Existing,TRUE,18.17,22.22,5.20251864,0.17461912,11.15600554,2.08694592,18.6248612
HighExistingVAVAuto.San.Francisco.hsp18.89.csp22.22,San Francisco,HighExistingVAVAuto,High,Existing,TRUE,18.89,22.22,6.5111016,0.15323358,11.1673169,2.0722765,19.90870056
HighExistingVAVAuto.San.Francisco.hsp19.17.csp22.22,San Francisco,HighExistingVAVAuto,High,Existing,TRUE,19.17,22.22,7.11396174,0.1458105,11.17403302,2.06644408,20.50502132
HighExistingVAVAuto.San.Francisco.hsp19.44.csp22.22,San Francisco,HighExistingVAVAuto,High,Existing,TRUE,19.44,22.22,7.7465142,0.13909438,11.18251654,2.0607884,21.1336855
HighExistingVAVAuto.San.Francisco.hsp19.72.csp22.22,San Francisco,HighExistingVAVAuto,High,Existing,TRUE,19.72,22.22,8.4561253,0.13237826,11.19365116,2.05424902,21.84117572
HighExistingVAVAuto.San.Francisco.hsp20.csp22.22,San Francisco,HighExistingVAVAuto,High,Existing,TRUE,20,22.22,9.23660914,0.12619236,11.20814384,2.0493003,22.62501762
HighExistingVAVAuto.San.Francisco.hsp20.28.csp22.22,San Francisco,HighExistingVAVAuto,High,Existing,TRUE,20.28,22.22,10.0900866,0.12071342,11.2265248,2.04558876,23.48768556
HighExistingVAVAuto.San.Francisco.hsp20.56.csp22.22,San Francisco,HighExistingVAVAuto,High,Existing,TRUE,20.56,22.22,11.0153205,0.11541122,11.24985448,2.04276092,24.4281191
HighExistingVAVAuto.San.Francisco.hsp20.83.csp22.22,San Francisco,HighExistingVAVAuto,High,Existing,TRUE,20.83,22.22,11.98898116,0.11099272,11.2804305,2.041347,25.42652336
HighExistingVAVAuto.San.Francisco.hsp21.11.csp22.22,San Francisco,HighExistingVAVAuto,High,Existing,TRUE,21.11,22.22,13.08653656,0.10622074,11.31913656,2.04187722,26.55854306
HighExistingVAVAuto.San.Francisco.hsp21.11.csp22.5,San Francisco,HighExistingVAVAuto,High,Existing,TRUE,21.11,22.5,12.10598304,0.11152294,10.94427102,1.91709878,25.08364776
HighExistingVAVAuto.San.Francisco.hsp21.11.csp22.78,San Francisco,HighExistingVAVAuto,High,Existing,TRUE,21.11,22.78,11.2742446,0.11717862,10.60104194,1.81264544,23.80988258
HighExistingVAVAuto.San.Francisco.hsp21.11.csp23.06,San Francisco,HighExistingVAVAuto,High,Existing,TRUE,21.11,23.06,10.50613256,0.12513192,10.26718008,1.72003368,22.62325022
HighExistingVAVAuto.San.Francisco.hsp21.11.csp23.33,San Francisco,HighExistingVAVAuto,High,Existing,TRUE,21.11,23.33,9.83964602,0.13485262,9.9672523,1.64226808,21.588791
HighExistingVAVAuto.San.Francisco.hsp21.11.csp23.61,San Francisco,HighExistingVAVAuto,High,Existing,TRUE,21.11,23.61,9.21628404,0.14828486,9.67191976,1.57192556,20.6131862
HighExistingVAVAuto.San.Francisco.hsp21.11.csp23.89,San Francisco,HighExistingVAVAuto,High,Existing,TRUE,21.11,23.89,8.64841842,0.16507516,9.3875451,1.50953634,19.715347
HighExistingVAVAuto.San.Francisco.hsp21.11.csp24.17,San Francisco,HighExistingVAVAuto,High,Existing,TRUE,21.11,24.17,8.14983488,0.18699092,9.12208162,1.4554539,18.9191333
HighExistingVAVAuto.San.Francisco.hsp21.11.csp24.44,San Francisco,HighExistingVAVAuto,High,Existing,TRUE,21.11,24.44,7.69543634,0.21509258,8.87181778,1.40808758,18.19520626
HighExistingVAVAuto.San.Francisco.hsp21.11.csp24.72,San Francisco,HighExistingVAVAuto,High,Existing,TRUE,21.11,24.72,7.31403142,0.24725926,8.63339552,1.36761412,17.5670723
HighExistingVAVAuto.San.Francisco.hsp21.11.csp25,San Francisco,HighExistingVAVAuto,High,Existing,TRUE,21.11,25,6.96726754,0.2854351,8.4048707,1.33138242,16.99372774
HighExistingVAVAuto.San.Francisco.hsp21.11.csp25.28,San Francisco,HighExistingVAVAuto,High,Existing,TRUE,21.11,25.28,6.64772162,0.3296201,8.18518288,1.29868552,16.4659821
